SWEAT index,K index,Totals totals index,Environmental_Stability,Moisture_Indices,Convective_Potential,Temperature_Pressure,Moisture_Temperature_Profiles,TH
216.6,32.7,47.0,4.0,41.2,-42.60000000000001,5759.0,982.71,0
230.24254113487785,27.409167890369805,43.39917542075721,6.17991754207572,55.31627433263263,1145.2092654090688,5829.0,982.8387241236562,1
260.9,40.9,42.2,6.1000000000000005,69.0,876.9,5849.0,987.53,0
321.0,35.0,41.0,7.6,61.6,1045.0,5909.0,894.04,0
294.7,39.7,51.0,-1.8999999999999997,54.0,4155.0,5800.0,921.04,0
157.4,23.0,47.6,-8.5,32.4,1666.5,5701.0,984.33,1
255.083502975698,-31.865180302128845,43.496797854962665,3.4,76.49631155584737,-11.880787129775982,5761.0,976.1844261329832,1
287.5,39.4,47.9,-5.300000000000001,70.7,20.6,5853.0,992.42,0
259.9,33.9,36.8,8.299999999999999,62.8,99.1,5789.0,949.99,0
178.14040097367814,28.273460474449458,40.12405215980177,8.975947840198234,30.793962522137363,-7.063149138435734,5769.0,896.1868847615971,1
271.7,37.9,39.0,10.3,59.9,250.9,5774.0,949.99,0
77.6,19.8,38.3,17.1,18.7,0.0,5621.0,855.09,0
249.7360381265018,36.914591122954384,46.327102311301495,1.1710810390883841,54.50322258137278,835.087020167732,5755.0,954.5486462017034,1
67.13294936348997,12.122800842362436,33.79008790402685,0.1381933888590694,26.378720813020166,1330.0015216553825,5726.0,968.2832749382443,1
340.4,42.5,54.4,-5.9,38.7,2476.8,5707.0,945.43,1
264.9,28.4,44.6,6.5,54.5,71.69999999999999,5837.0,979.93,0
253.30093774500853,34.6316944165205,40.13697681927392,16.7,63.82286747411162,0.0,5828.0,864.6586785229812,1
238.9,16.6,41.2,12.6,31.2,-116.2,5720.0,937.36,0
116.61229586516869,19.899140097861427,41.33172818267467,-4.233447986951809,33.33499581080124,1297.9530522848854,5776.0,967.7407743531724,1
29.1,-10.4,17.8,9.5,19.2,-47.1,5744.0,964.11,0
251.5,37.9,48.8,-4.300000000000001,52.0,542.0,5780.0,946.64,0
46.6,13.0,35.1,-6.0,28.2,1590.2,5696.0,985.18,0
57.0,13.2,36.4,5.9,27.6,-127.20000000000002,5757.0,950.91,0
222.1,35.5,49.4,-3.9,50.1,2307.1,5835.0,963.91,0
209.1282413206558,31.093167681557016,45.384627283503285,2.7341809279077616,37.56581907209224,180.4846466191961,5763.0,889.3653823843432,1
42.7,8.2,28.1,3.9,26.1,229.6,5679.0,948.38,0
229.48646497134487,39.597135411357954,45.762640226400784,2.528932955998692,60.369945232795025,773.2073050063942,5782.0,985.129252804528,1
280.3,40.3,52.4,-1.3999999999999997,52.3,1263.8,5791.0,955.89,0
303.0,31.0,51.2,-0.6999999999999993,54.1,143.6,5789.0,985.12,1
207.0729845986441,36.8963459914762,42.86436054850834,-0.06436054850833461,64.98211961995361,2324.8002683539717,5793.0,991.9615446832779,1
138.4,12.9,46.5,11.1,20.4,0.0,5602.0,950.12,0
590.8,43.9,62.4,-12.3,57.9,-9.0,5852.0,969.16,0
264.62902931341785,40.01756206964841,47.69772758871084,-1.8916327628318728,62.00908964515662,2742.021174109591,5805.0,987.2300210374648,1
236.3,33.8,52.4,-7.9,34.6,1422.1999999999998,5750.0,953.26,0
324.5704149332672,38.302626422368576,51.52548300042253,0.7718905772088879,46.86698494281095,619.6962451440289,5819.0,907.8017343325562,1
283.7,38.2,42.4,1.7999999999999998,68.0,3229.2000000000003,5804.0,982.59,0
159.1,24.2,47.6,0.6999999999999997,41.4,39.80000000000001,5817.0,969.74,1
266.8,40.7,44.6,4.2,72.2,1376.4,5810.0,987.63,0
277.19627921131683,42.7811599318422,45.481780063289385,-0.5335400438157303,64.61728973953983,4699.688710747301,5829.0,930.3675159445,1
365.43104565536277,40.622550141961256,51.775111731927325,-2.6822664622009373,60.65801721755938,1800.6514756388256,5821.0,980.4820622079185,1
154.2,9.6,38.6,17.7,28.2,0.0,5718.0,970.75,0
180.3,29.2,45.2,-0.8000000000000003,40.5,1834.7,5769.0,961.44,0
27.2,-30.3,10.9,20.200000000000003,11.5,0.0,5714.0,863.91,0
241.7,43.3,47.4,2.8,61.2,-76.60000000000001,5788.0,997.57,0
33.0,2.8,28.8,8.5,20.0,139.20000000000005,5713.0,962.3,0
245.4,31.4,38.4,12.8,58.2,0.0,5866.0,982.59,0
109.26716696079686,24.514065446372175,39.22812542701046,-0.7453128843094146,51.27188003872343,1587.26251673881,5842.0,979.2542267393658,1
264.08746404055205,40.943165126719535,49.77878634033247,-2.9339763765380535,55.84809963794418,1635.0495177175965,5738.0,984.3747876263566,1
270.8,32.1,41.1,4.9,64.4,-18.5,5852.0,963.82,1
67.3,2.2,30.6,9.3,25.2,-23.700000000000003,5750.0,967.3,0
201.0,34.3,46.7,-5.800000000000001,42.0,5072.400000000001,5800.0,949.99,1
168.0614327864588,31.54749492899302,44.773419693923685,3.1686280656249446,41.021133136631924,467.736382076389,5736.0,967.0772358472219,1
91.1,-1.8,33.0,20.6,19.7,0.0,5623.0,960.95,0
205.7,35.1,42.2,3.5,58.4,-76.6,5863.0,982.44,0
240.9230398542443,36.586235793309356,42.9532315501798,4.64908736170862,61.40365055316552,1101.5039949238312,5795.0,977.9260383391871,1
247.2,33.3,45.3,11.0,55.7,-214.9,5780.0,961.96,0
113.5,21.0,50.6,-0.8,25.2,-245.7,5727.0,913.1,0
311.64261682107826,37.23416748649542,50.09214584301624,-3.0969773727263092,51.059365470620605,1628.744697492228,5724.0,961.1991649044868,1
31.0,8.2,25.1,29.1,23.8,0.0,5709.0,900.53,0
336.0,45.6,47.6,2.7,74.7,1753.3,5907.0,935.7,0
225.3,35.3,40.3,4.699999999999999,64.7,1420.8,5846.0,985.0,0
183.58699313827992,32.67138490421587,46.804162195750415,3.6947972553119763,43.277628197841494,-196.51508795959526,5793.0,964.6479998730725,1
245.1,40.3,45.4,0.8000000000000007,60.1,854.5,5826.0,972.0,0
226.3,36.5,46.6,3.4000000000000004,57.4,1974.2,5808.0,990.16,1
151.60419219477745,25.019000191135977,45.27287397264412,4.204501051247874,28.532125071675992,-110.28362860769157,5628.0,944.8722486142642,1
263.31157618934515,36.52042149599185,46.061264487975535,4.101840307356681,58.25915700801632,-50.33339270502279,5774.0,964.7973315865853,1
510.0755450221006,44.94286410752146,60.17411715456209,-17.556724940165964,53.791049663995445,26.983575948179627,5826.0,949.2277425704174,1
208.6,27.4,51.2,-10.4,45.4,4092.2,5798.0,966.6,0
230.06955702602733,36.054759672876465,43.03213950931469,2.3978793308225024,59.93086710780819,3.9147973531508478,5810.0,995.2632234171498,1
266.7,-10.9,52.0,-14.2,44.0,39.0,5720.0,997.54,1
284.1027470040492,38.559261974552214,45.00219760323933,2.740188624637958,55.2703690127239,-24.296309872761046,5818.0,921.7260754498552,1
234.5,39.9,44.8,3.3000000000000003,63.4,1134.3,5821.0,966.72,1
176.76496295535867,26.43267805975334,39.666423279336954,11.401347991364563,31.73644120231274,-6.198258844487441,5771.0,900.099298994248,1
454.197921801309,48.35275176608713,57.94655953585816,-14.174083248992908,57.73199419822695,6876.203654899501,5812.0,963.0665275218607,1
413.3,38.0,60.1,-15.4,48.3,2569.7,5772.0,995.07,1
97.2,9.8,42.8,-4.3,30.3,-31.3,5735.0,967.06,0
241.9,40.5,49.6,-8.5,56.5,3197.1,5765.0,966.54,1
177.6,23.0,40.8,11.4,31.8,0.0,5688.0,962.63,0
250.85520417095324,37.46356547328611,41.13946713010592,7.518975414204951,58.45635221872766,919.4516408296836,5831.0,924.2044211145078,1
290.42596370012706,36.128681565728805,37.422474874423635,13.398458079796754,67.27326533977134,2.285273737084787,5880.0,937.5139904122566,1
283.3,34.9,40.0,10.0,57.7,-16.6,5823.0,931.09,0
199.6,9.8,33.5,-2.5,22.4,-1.0999999999999996,5699.0,972.18,1
137.57735860634108,16.337814506412467,39.30422567656743,2.2388659334922076,38.77543239837904,579.4384727046004,5755.0,981.85409887559,1
226.7,32.8,42.8,2.1,53.5,928.1,5825.0,941.33,1
89.3,28.4,49.2,-11.9,32.4,4204.7,5792.0,882.92,1
385.92680145432485,43.605992063997384,53.13186097434447,-5.999999999999999,70.30788382675442,-32.14068623667716,5866.0,965.7847302960527,1
346.2590709410952,37.502791058798515,53.268464917660815,-5.793116035311001,55.06046647049444,-3.33692983532163,5838.0,968.399350046975,1
93.7,12.2,44.0,-3.2,28.5,496.7,5697.0,975.2,0
291.6,40.3,45.2,8.2,60.3,808.9,5816.0,908.43,1
289.1,41.9,46.0,4.1,59.9,1351.6,5780.0,935.92,0
186.4091874523136,29.760130069247957,37.688927313817665,7.1041820969471425,53.11295792005108,418.3544743676417,5814.0,979.0602642687437,1
138.4,12.8,41.2,13.8,22.3,0.0,5631.0,960.59,0
123.8,-5.6,30.4,21.5,21.5,0.0,5748.0,932.33,0
88.02495947675507,25.03294125431179,39.93324133891659,6.248742716445535,36.20486704123819,-1.0440136668324695,5836.0,882.745699386075,1
153.27618244216777,17.905818320481725,42.12218179684897,6.058363652363276,34.975454785449145,-1.0843641803513875,5714.0,943.6577821136418,1
250.675989300234,30.91783169749381,46.33981802095838,3.888855189066368,58.91671721640045,1205.0958453740293,5846.0,992.3104373533557,1
241.46939994578963,35.772844896852845,40.67413876223419,5.114653094414509,63.31853469055855,-2.1383632464984457,5833.0,983.1814637024554,1
74.9,9.0,34.8,13.1,24.2,0.0,5671.0,960.31,0
214.5,31.5,44.4,4.1,47.8,609.7,5774.0,972.27,0
370.019982281089,39.61231279796177,55.03339895647952,4.021267560115783,33.51379494642708,443.9811525320207,5796.0,903.7204156768914,1
216.47039913195832,34.64506652199305,39.65131806842284,9.893748453570218,51.00986695601389,-47.875018557157375,5809.0,889.7685741071527,1
234.7,38.9,49.0,-1.0,44.4,2548.2000000000003,5758.0,947.71,0
161.6,21.4,44.8,-2.9,23.1,2321.6,5786.0,961.35,0
205.23614026040713,32.87332810614998,47.71495154112073,-3.642299030822415,42.851463791011916,1892.2102907532758,5773.0,974.4311259930861,1
232.2,40.9,48.0,-4.800000000000001,58.8,814.6,5765.0,974.69,1
284.9682155966921,43.158526949586516,45.09058682833515,4.345293414167575,68.7335958184467,2575.024892160158,5849.0,949.5432847334089,1
247.59324600628594,36.33906753993714,43.30144658144577,8.551607859434265,55.95160785943427,-132.6135079874281,5823.0,888.4635734827136,1
284.4,38.7,43.2,1.3999999999999997,71.7,-0.7,5830.0,997.54,0
278.00152840355696,36.90698952715373,45.515653443352065,-1.552129482677671,70.44863471910081,2116.4649063787438,5803.0,988.1686604887643,1
263.9245791628035,33.28639905207899,47.027156113409205,-7.314820749574622,49.72220251034143,6544.720816747368,5790.0,940.1393775090042,1
103.1,27.0,44.2,-0.7999999999999998,35.0,2051.1,5751.0,977.55,0
222.68898297693696,37.274396518645915,44.47806885966693,2.574396518645914,49.76033636236421,1544.8622239857712,5800.0,909.4495195695257,1
83.4,6.6,30.7,11.9,13.4,0.0,5688.0,935.5,0
222.7978706605217,35.19620042791304,42.17887280008691,2.037160604565264,55.20212933947829,1893.5396659534783,5781.0,976.0926011180609,1
220.4,35.9,44.1,2.9000000000000004,58.4,1160.5,5812.0,969.44,0
97.3,-2.6,22.7,31.1,21.0,0.0,5707.0,915.51,0
238.3,21.0,44.8,10.1,39.0,0.0,5781.0,967.42,0
244.04042444431195,39.785706819942476,43.6,5.00186091954646,66.90744367818583,562.1931504981283,5787.0,980.9615612183692,1
192.14014924829647,31.67914041339355,46.942131014929934,1.3793269737641398,39.20355169154989,603.0200746241483,5753.0,973.470038016525,1
162.0,20.0,41.6,3.4,35.5,491.7000000000001,5749.0,972.31,0
283.8,32.6,52.2,-10.0,45.6,3522.5,5752.0,966.6,1
226.84980196318384,36.11660065439461,44.72893694543073,-0.6025586180150992,58.25872676353316,3214.918306399738,5799.0,991.5233765056535,1
312.7,34.8,54.2,-5.0,35.2,1225.2,5693.0,977.77,1
40.7,16.5,11.1,8.7,42.5,-16.3,5775.0,987.78,0
218.7,35.3,43.6,1.6,53.6,1900.9,5783.0,985.09,0
259.5,40.5,48.6,-1.4000000000000004,54.9,4071.0,5796.0,945.34,1
148.9,29.6,47.4,-8.200000000000001,34.6,2647.8,5741.0,987.63,0
291.23438702893316,36.394772863047585,35.41045427390483,16.739614165885584,68.35254512868579,1.6946359834667595,5878.0,939.7089571438976,1
261.4295235947419,37.945904718948384,42.75017132547613,4.137371505892906,67.31476179737096,11.19134242543128,5832.0,982.4806228584316,1
248.1,36.3,43.1,35.3,62.9,0.0,5827.0,671.5,1
267.85814698176466,40.83068727340081,47.04620848439946,1.8516293963529251,59.590609998147755,2440.7570190806373,5800.0,947.3662065260565,1
164.20945847771918,29.682052171072442,42.56808155853473,3.9937667162008967,41.54513703153324,478.315424302304,5762.0,974.7662282482818,1
318.0,41.9,43.0,10.6,69.1,7.6,5813.0,947.71,0
129.21572640722567,13.294107534298558,37.693451353070046,7.640828822381864,28.725983174729837,194.30546086281808,5606.0,969.5068767375442,1
260.4,38.7,43.2,6.9,59.8,-16.9,5826.0,933.51,0
215.2,34.3,51.2,-1.5,38.4,908.9,5743.0,959.09,1
60.1,2.0,23.5,23.7,21.4,0.0,5700.0,950.09,0
244.81252789019538,37.25164842390923,41.16263747825477,5.7050548597871025,65.96461532391623,1484.2043960162825,5786.0,985.7547472898893,1
186.5,18.8,43.2,15.3,30.4,0.0,5693.0,960.46,0
166.8,27.3,40.8,-1.0,44.4,1661.7,5827.0,974.53,1
247.78132340254183,37.092709660871094,44.70614947486871,-2.540319441992853,62.36013690371122,2784.023011881647,5771.0,981.894143792198,1
283.35051670988526,40.58262929401768,47.79305171760707,5.058779406194267,50.21211305031792,633.9631917484944,5779.0,851.4448180530835,1
215.58731086362783,31.69736514439658,45.084208653940905,-7.128618479564346,52.507730994554336,5236.044080468672,5799.0,944.6923958422933,1
307.9226650241968,39.53353118102412,45.59949124879512,6.266977570180764,58.790151345582494,980.8855725847385,5809.0,940.6944397337852,1
66.0,3.5,29.1,23.3,16.1,0.0,5658.0,825.27,0
193.9,31.7,40.5,-3.1000000000000005,50.2,6266.700000000001,5783.0,997.54,0
176.8,28.6,53.4,-12.5,33.9,3854.1,5773.0,947.46,0
77.6,5.0,32.0,32.3,13.7,0.0,5658.0,940.14,0
124.5,23.1,46.7,3.0,31.6,-339.7,5719.0,948.78,1
290.9,39.5,42.0,8.6,63.9,1695.3000000000002,5777.0,940.68,0
157.0,11.2,37.0,16.2,23.5,0.0,5653.0,944.29,0
58.2,1.0,27.7,21.4,16.4,0.0,5705.0,944.17,0
255.16245584533203,38.071761480213674,43.27275794784023,3.5232561816535157,62.22724205215977,677.6388780485371,5746.0,965.9653266281276,1
151.6,3.8,37.4,5.2,25.7,96.6,5632.0,987.99,0
262.3183685374607,37.25567598581333,43.85636052576711,-0.7208214479445316,64.41409013144178,3786.0180832881297,5754.0,970.3779805967005,1
275.5,37.9,44.0,10.7,66.0,-151.10000000000002,5850.0,985.12,0
127.6,9.8,31.0,26.4,23.7,0.0,5699.0,978.59,0
262.27086271156617,35.46444341569965,42.4693831161168,5.124197588016687,63.219257887599525,978.8765306363291,5839.0,982.5258889146074,1
241.7,37.1,43.8,0.7000000000000002,66.8,2072.2000000000003,5821.0,995.07,0
439.24492388648935,41.15233683856713,58.60044800537796,-11.837307795063936,51.76291620762505,4411.004704056468,5768.0,969.6000966285418,1
162.0,17.0,48.8,1.4,25.7,10.799999999999995,5640.0,960.04,0
64.0,4.2,31.8,30.4,22.9,0.0,5739.0,981.98,0
223.03157545780658,37.47499211011378,43.92516568761062,3.274865871934258,52.36229880790139,1010.7317016959861,5782.0,915.2361513001864,1
497.83213073869496,38.03837566194923,56.256398642733835,-6.858485681969853,54.025060665286,9.174664284662441,5797.0,961.3211308929697,1
222.9,34.3,38.0,7.5,60.4,1853.1,5858.0,979.87,0
164.37739929893735,25.735959497451912,42.95273793078652,2.275343074309654,44.70822045605027,30.387325130999823,5822.0,969.5706506195118,1
92.58156243928659,22.97862261584942,47.72301061939345,-7.846674532884033,29.802939823437153,1782.232093408959,5684.0,995.5857571878747,1
81.5,-1.8,8.3,36.0,17.1,0.0,5651.0,940.2,0
233.2990253147691,36.43613417599018,42.52109367095709,3.3156253161716367,59.678126580858184,1411.1900480931522,5747.0,976.5251984781685,1
147.9,21.7,34.1,17.4,24.9,0.0,5678.0,901.44,0
254.9,37.6,41.9,8.600000000000001,65.4,-0.2000000000000028,5797.0,956.35,0
197.4,25.1,40.1,3.8,36.8,570.3,5736.0,969.68,1
214.1,35.3,44.4,5.800000000000001,45.7,-136.20000000000002,5794.0,837.24,0
177.3,9.8,41.4,16.8,26.0,0.0,5674.0,973.34,0
289.67447990888934,41.103577210200676,43.774052238672766,7.867111653379692,68.97383840356449,142.06935390344128,5838.0,983.4236303671202,1
115.2577472550191,24.220944699508124,36.93827442028995,3.6252678892434136,34.542960955989905,212.067120326419,5706.0,953.2564299690861,1
290.1,39.7,52.1,-16.5,42.7,6844.6,5689.0,946.73,0
91.9,5.2,28.0,-0.9000000000000004,34.6,2601.1,5793.0,963.76,0
60.1,9.2,31.3,10.7,14.2,0.0,5705.0,858.41,0
182.6,24.0,44.2,-1.7000000000000002,30.1,4952.900000000001,5738.0,935.87,0
197.89870789950598,38.615868544755145,47.46531537067486,-0.5483404777591285,54.5156827924217,849.8959379461844,5825.0,987.1036719739153,1
116.4,-17.4,10.3,39.5,12.2,0.0,5711.0,947.83,0
270.9,35.9,53.0,-10.4,45.1,2211.0,5742.0,985.09,1
109.0,2.6,35.7,12.5,28.2,0.0,5744.0,948.84,0
103.5,19.6,35.2,12.9,25.1,-138.9,5671.0,949.08,0
250.96916756238818,34.02466595008944,39.161932115152055,12.23190139732558,53.9442343723703,0.0,5798.0,903.4224398710161,1
172.5202426913934,28.159969663575826,49.56420733300798,-9.403140331543899,38.00321617260434,3280.264131491948,5744.0,958.7413627815998,1
107.0,26.9,45.6,-14.6,43.5,5660.900000000001,5791.0,971.79,1
270.9,37.8,41.6,9.1,66.5,80.1,5859.0,938.23,1
155.6474860106738,28.87089291290238,37.20585172555714,12.874794063273809,45.15821417419524,3.581393765391663,5799.0,960.4285654313724,1
179.02080677216435,27.91619435332462,40.11129265547588,8.988707344524121,28.356897195892937,-8.249783040743228,5768.0,895.7747527718709,1
112.97470602735801,27.645900670538115,40.54173154148916,-2.4323758381726464,48.7083382580979,304.64173154148915,5755.0,966.4151607949152,1
192.3,21.0,39.0,12.3,33.7,-25.599999999999994,5660.0,951.98,0
140.0,19.0,31.8,16.9,26.7,-194.9,5693.0,922.9,0
276.4812736388625,37.83323394522182,43.37824751914746,1.6658626665006322,64.2604245462875,2341.670099234102,5816.0,941.1719051211294,1
129.7,24.4,38.8,5.2,37.5,144.89999999999998,5748.0,953.63,0
73.7,17.6,33.0,27.4,18.9,0.0,5666.0,928.33,0
174.6760249340777,21.822282318919708,40.29639568878497,2.0583832217461198,36.94330952525648,1954.2811031750855,5761.0,946.7896350243603,1
81.3408313036615,24.49906356384991,45.83386936558016,-11.553949187115718,32.84042830730726,4219.454348294793,5772.0,911.7680541286261,1
131.48479390584748,25.63378621202354,40.74416052235593,8.673492888363466,32.448398403912435,-570.1335162564492,5776.0,829.1987088949192,1
107.22833538854582,26.919991389503483,45.603372041602995,-14.586150543416261,43.523002140934736,5660.76909252777,5791.0,971.7552438854776,1
114.5,4.2,30.4,16.4,25.9,0.0,5708.0,985.64,0
252.73547954541112,39.80356807487346,44.748464117658294,0.9706639839556869,64.74489604278484,1662.9625352138287,5806.0,981.4934527113743,1
185.0,31.8,51.0,-14.1,39.0,2014.3,5711.0,987.63,0
60.1,-3.1,18.9,15.9,22.6,64.3,5729.0,999.98,0
117.0,26.0,46.2,-3.4,31.2,1565.5,5736.0,977.62,0
255.3,33.7,40.4,7.1000000000000005,65.8,1377.5,5869.0,992.6,0
510.8739776228858,42.024006560772364,61.49756944523511,-11.07765239291971,40.853231093724325,0.0,5760.0,972.2257793216377,1
